AREA_ID,CLAIM_TIME,CUR_WAFER_QTY,EQP_ID,EQP_TYPE,LOT_ID,OPE_CATEGORY,PRIORITY_CLASS,RECIPE_ID
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 133102,25,eFFMVmtBWm5qUzhRT1FCTUtuNWlCdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,PROCESS_END,5,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 133248000,25,eFFMVmtBWm5qUzhRT1FCTUtuNWlCdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,JOBOUT,5,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 133643000,25,ejBjTEYyNmtHNm1nZnlEQVgvbktnUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,JOBIN,5,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 150559,25,ejBjTEYyNmtHNm1nZnlEQVgvbktnUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,PROCESS_START,5,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 155322,25,ejBjTEYyNmtHNm1nZnlEQVgvbktnUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,PROCESS_END,5,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 155431000,25,ejBjTEYyNmtHNm1nZnlEQVgvbktnUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,JOBOUT,5,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 180026,25,NnkreGNmeVRaN0JzT2tya1MzcWFTZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,ARRIVE,5,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 190251000,25,NnkreGNmeVRaN0JzT2tya1MzcWFTZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,JOBIN,5,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 191718,25,NnkreGNmeVRaN0JzT2tya1MzcWFTZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,PROCESS_START,5,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 192600,25,NnkreGNmeVRaN0JzT2tya1MzcWFTZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,PROCESS_END,5,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 192713000,25,NnkreGNmeVRaN0JzT2tya1MzcWFTZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,JOBOUT,5,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 211341,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,ARRIVE,5,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 213452000,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,JOBIN,5,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 222023,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,PROCESS_START,5,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 224310,25,dFdzWFVJR0gzN1R2T3h2K1poTUVsZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,ARRIVE,5,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 224310,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,PROCESS_END,5,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 224428000,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,JOBOUT,5,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 225051000,25,dFdzWFVJR0gzN1R2T3h2K1poTUVsZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,JOBIN,5,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 230801,25,dFdzWFVJR0gzN1R2T3h2K1poTUVsZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,PROCESS_START,5,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 231853,25,dFdzWFVJR0gzN1R2T3h2K1poTUVsZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,PROCESS_END,5,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 232008000,25,dFdzWFVJR0gzN1R2T3h2K1poTUVsZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnVvUTBaK1lHRmNLcklDS2R6c1hDQT09,JOBOUT,5,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,,25,OCtnNkdzMVordzJrWnFyeFFNR25sdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,ARRIVE,5,SHFZUEw2T3NMRjJwK0xLQnZXenRqV3M2RHNOaU96dUcxWndWYTgzeVNoVT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 023040000,25,OCtnNkdzMVordzJrWnFyeFFNR25sdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,JOBIN,5,SHFZUEw2T3NMRjJwK0xLQnZXenRqV3M2RHNOaU96dUcxWndWYTgzeVNoVT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 030645,25,OCtnNkdzMVordzJrWnFyeFFNR25sdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,PROCESS_START,5,SHFZUEw2T3NMRjJwK0xLQnZXenRqV3M2RHNOaU96dUcxWndWYTgzeVNoVT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 031937,25,OCtnNkdzMVordzJrWnFyeFFNR25sdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,PROCESS_END,5,SHFZUEw2T3NMRjJwK0xLQnZXenRqV3M2RHNOaU96dUcxWndWYTgzeVNoVT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 032052000,25,OCtnNkdzMVordzJrWnFyeFFNR25sdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,JOBOUT,5,SHFZUEw2T3NMRjJwK0xLQnZXenRqV3M2RHNOaU96dUcxWndWYTgzeVNoVT0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 070233,25,TFg0eG1rYlQzaUJNMXhpMW12cUVJdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,ARRIVE,5,M2JWQlNKcTE3cnQyQjk5aXJCUE0wejJUUDdxeWpFaUFPczIvTm43YitEOD0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 080236000,25,TFg0eG1rYlQzaUJNMXhpMW12cUVJdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,JOBIN,5,M2JWQlNKcTE3cnQyQjk5aXJCUE0wejJUUDdxeWpFaUFPczIvTm43YitEOD0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 093625,25,TFg0eG1rYlQzaUJNMXhpMW12cUVJdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,PROCESS_START,5,M2JWQlNKcTE3cnQyQjk5aXJCUE0wejJUUDdxeWpFaUFPczIvTm43YitEOD0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 100430,25,TFg0eG1rYlQzaUJNMXhpMW12cUVJdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,PROCESS_END,5,M2JWQlNKcTE3cnQyQjk5aXJCUE0wejJUUDdxeWpFaUFPczIvTm43YitEOD0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 100606000,25,TFg0eG1rYlQzaUJNMXhpMW12cUVJdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,JOBOUT,5,M2JWQlNKcTE3cnQyQjk5aXJCUE0wejJUUDdxeWpFaUFPczIvTm43YitEOD0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 142524,25,dHd6L0dYUjVjazJhdGkrQjIyS1k4Zz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,ARRIVE,5,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 164534000,25,dHd6L0dYUjVjazJhdGkrQjIyS1k4Zz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,JOBIN,5,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 175730,25,dHd6L0dYUjVjazJhdGkrQjIyS1k4Zz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,PROCESS_START,5,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 182501,25,dHd6L0dYUjVjazJhdGkrQjIyS1k4Zz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,PROCESS_END,5,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 182644000,25,dHd6L0dYUjVjazJhdGkrQjIyS1k4Zz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,JOBOUT,5,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 215345,25,YmQyWmdQYWRBMDNueXJKS2N2T2JuUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,ARRIVE,6,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 221821000,25,YmQyWmdQYWRBMDNueXJKS2N2T2JuUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,JOBIN,6,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 224353,25,YmQyWmdQYWRBMDNueXJKS2N2T2JuUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,PROCESS_START,6,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 225535,25,YmQyWmdQYWRBMDNueXJKS2N2T2JuUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,PROCESS_END,6,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 225654000,25,YmQyWmdQYWRBMDNueXJKS2N2T2JuUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGg4eCtoemNjNFpSakxJUGxxSGp0dz09,JOBOUT,6,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,ARRIVE,6,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 003939000,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,JOBIN,6,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 010006,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,PROCESS_START,6,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 012112,25,NmJocG1uQ0xKUGJOa3NHcWpDMzc2Zz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,ARRIVE,6,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 012112,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,PROCESS_END,6,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 012225000,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,JOBOUT,6,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 013459000,25,NmJocG1uQ0xKUGJOa3NHcWpDMzc2Zz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,JOBIN,6,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 021240,25,NmJocG1uQ0xKUGJOa3NHcWpDMzc2Zz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,PROCESS_START,6,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 022051,25,dEVGdHFMQ0JWMjJJajArNC9HTHFsUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,ARRIVE,6,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 022051,25,NmJocG1uQ0xKUGJOa3NHcWpDMzc2Zz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,PROCESS_END,6,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 022202000,25,NmJocG1uQ0xKUGJOa3NHcWpDMzc2Zz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,JOBOUT,6,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 023120000,25,dEVGdHFMQ0JWMjJJajArNC9HTHFsUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,JOBIN,6,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 031322,25,dEVGdHFMQ0JWMjJJajArNC9HTHFsUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,PROCESS_START,6,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 035917,25,dEVGdHFMQ0JWMjJJajArNC9HTHFsUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,PROCESS_END,6,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 040038000,25,dEVGdHFMQ0JWMjJJajArNC9HTHFsUT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,JOBOUT,6,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 061714,25,N3RuRXlIQUZMM3RXWWVVZlhEQjZYZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,ARRIVE,6,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 063040000,25,N3RuRXlIQUZMM3RXWWVVZlhEQjZYZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,JOBIN,6,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 070135,25,N3RuRXlIQUZMM3RXWWVVZlhEQjZYZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,PROCESS_START,6,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 071355,25,N3RuRXlIQUZMM3RXWWVVZlhEQjZYZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,PROCESS_END,6,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 071509000,25,N3RuRXlIQUZMM3RXWWVVZlhEQjZYZz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,JOBOUT,6,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 084025,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,ARRIVE,6,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 085514000,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,JOBIN,6,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 093026,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,PROCESS_START,6,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 095309,25,alkrRW1rL1lhQ3Z2THJyZ0IxenF3UT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,ARRIVE,6,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 095309,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,PROCESS_END,6,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 095429000,25,NHJZNE91T1lxa040REF0dUpaZ3Ywdz09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,JOBOUT,6,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=
S3JmSlBDUFpRNytKNHVCS1pOV0JyQT09,20180204 095853000,25,alkrRW1rL1lhQ3Z2THJyZ0IxenF3UT09,cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bEg4MlhaeU1IU2hJN1B1NWJmWUpwdz09,JOBIN,6,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=
